,theta,signal_vis_15,signal_tir_15,signal_vis_20,signal_tir_20,signal_vis_25,signal_tir_25
2793,279.3,5.2870961119703814e-15,6.922512489244511e-14,5.2870961119703816e-17,6.922512489244512e-16,5.287096111970382e-19,6.922512489244511e-18
2794,279.40000000000003,5.29314768682058e-15,6.933531804266026e-14,5.293147686820581e-17,6.933531804266028e-16,5.293147686820581e-19,6.9335318042660256e-18
2795,279.5,5.299228091358055e-15,6.944590370051508e-14,5.299228091358055e-17,6.94459037005151e-16,5.299228091358055e-19,6.94459037005151e-18
2796,279.6,5.305337451508593e-15,6.955688372974423e-14,5.305337451508636e-17,6.955688372974424e-16,5.305337451508636e-19,6.955688372974424e-18
2797,279.7,5.311475894018912e-15,6.966826000523032e-14,5.311475894018912e-17,6.966826000523032e-16,5.311475894018912e-19,6.966826000523032e-18
2798,279.8,5.317643546462157e-15,6.978003441308276e-14,5.317643546462157e-17,6.978003441308277e-16,5.317643546462157e-19,6.978003441308276e-18
2799,279.90000000000003,5.3238405372441295e-15,6.989220885071649e-14,5.3238405372441295e-17,6.98922088507165e-16,5.32384053724413e-19,6.989220885071648e-18
2800,280.0,5.330066995609051e-15,7.000478522693151e-14,5.330066995609051e-17,7.000478522693153e-16,5.3300669956090515e-19,7.000478522693152e-18
2801,280.1,5.336323051645803e-15,7.01177654619938e-14,5.336323051645803e-17,7.011776546199381e-16,5.336323051645803e-19,7.01177654619938e-18
2802,280.2,5.3426088362938286e-15,7.023115148771503e-14,5.342608836293829e-17,7.023115148771504e-16,5.342608836293829e-19,7.023115148771503e-18
2803,280.3,5.348924481349432e-15,7.034494524753546e-14,5.348924481349432e-17,7.034494524753546e-16,5.348924481349432e-19,7.034494524753547e-18
2804,280.40000000000003,5.355270119471947e-15,7.045914869660511e-14,5.3552701194719466e-17,7.045914869660512e-16,5.355270119471947e-19,7.045914869660512e-18
2805,280.5,5.361645884189703e-15,7.05737638018671e-14,5.3616458841897026e-17,7.057376380186711e-16,5.361645884189703e-19,7.057376380186711e-18
2806,280.6,5.368051909906865e-15,7.068879254214148e-14,5.368051909906865e-17,7.068879254214148e-16,5.368051909906865e-19,7.068879254214148e-18
2807,280.7,5.374488331909409e-15,7.08042369082087e-14,5.3744883319093656e-17,7.080423690820871e-16,5.374488331909365e-19,7.08042369082087e-18
2808,280.8,5.38095528637141e-15,7.092009890289511e-14,5.38095528637141e-17,7.092009890289513e-16,5.38095528637141e-19,7.092009890289512e-18
2809,280.90000000000003,5.387452910362041e-15,7.103638054115857e-14,5.387452910362041e-17,7.103638054115858e-16,5.387452910362041e-19,7.103638054115856e-18
2810,281.0,5.393981341851573e-15,7.115308385017406e-14,5.393981341851574e-17,7.115308385017407e-16,5.393981341851574e-19,7.115308385017407e-18
2811,281.1,5.400540719718174e-15,7.127021086942157e-14,5.400540719718174e-17,7.127021086942159e-16,5.400540719718174e-19,7.127021086942158e-18
2812,281.2,5.4071311837546235e-15,7.138776365077297e-14,5.4071311837546235e-17,7.138776365077297e-16,5.407131183754623e-19,7.138776365077296e-18
2813,281.3,5.4137528746747845e-15,7.150574425858106e-14,5.413752874674784e-17,7.150574425858106e-16,5.413752874674784e-19,7.150574425858106e-18
2814,281.40000000000003,5.420405934120562e-15,7.162415476976819e-14,5.4204059341205625e-17,7.162415476976819e-16,5.420405934120563e-19,7.162415476976818e-18
2815,281.5,5.427090504668704e-15,7.174299727391649e-14,5.4270905046687034e-17,7.17429972739165e-16,5.427090504668703e-19,7.174299727391649e-18
2816,281.6,5.433806729837469e-15,7.18622738733579e-14,5.4338067298374686e-17,7.186227387335792e-16,5.433806729837469e-19,7.18622738733579e-18
2817,281.7,5.440554754093764e-15,7.198198668326604e-14,5.440554754093764e-17,7.198198668326606e-16,5.440554754093764e-19,7.198198668326604e-18
2818,281.8,5.44733472286015e-15,7.210213783174813e-14,5.447334722860151e-17,7.210213783174814e-16,5.44733472286015e-19,7.210213783174813e-18
2819,281.90000000000003,5.454146782521692e-15,7.222272945993732e-14,5.4541467825216914e-17,7.222272945993735e-16,5.454146782521691e-19,7.222272945993733e-18
2820,282.0,5.460991080433253e-15,7.234376372208678e-14,5.460991080433254e-17,7.23437637220868e-16,5.460991080433253e-19,7.234376372208678e-18
2821,282.1,5.467867764926649e-15,7.246524278566379e-14,5.467867764926649e-17,7.24652427856638e-16,5.467867764926649e-19,7.246524278566379e-18
2822,282.2,5.4747769853177444e-15,7.258716883144484e-14,5.4747769853177446e-17,7.258716883144486e-16,5.474776985317744e-19,7.258716883144485e-18
2823,282.3,5.481718891914077e-15,7.270954405361165e-14,5.481718891914032e-17,7.270954405361165e-16,5.481718891914032e-19,7.270954405361164e-18
2824,282.40000000000003,5.4886936360217285e-15,7.28323706598474e-14,5.4886936360217285e-17,7.283237065984742e-16,5.488693636021728e-19,7.28323706598474e-18
2825,282.5,5.495701369953465e-15,7.295565087143446e-14,5.495701369953465e-17,7.295565087143447e-16,5.495701369953465e-19,7.295565087143446e-18
2826,282.6,5.5027422470353285e-15,7.307938692335299e-14,5.502742247035329e-17,7.307938692335301e-16,5.502742247035329e-19,7.3079386923353e-18
2827,282.7,5.509816421615128e-15,7.320358106437904e-14,5.509816421615128e-17,7.320358106437905e-16,5.509816421615128e-19,7.320358106437904e-18
2828,282.8,5.516924049069469e-15,7.33282355571856e-14,5.516924049069469e-17,7.33282355571856e-16,5.516924049069469e-19,7.332823555718559e-18
2829,282.90000000000003,5.524065285811427e-15,7.345335267844182e-14,5.524065285811427e-17,7.345335267844182e-16,5.524065285811427e-19,7.345335267844182e-18
2830,283.0,5.531240289298785e-15,7.35789347189161e-14,5.531240289298786e-17,7.35789347189161e-16,5.531240289298785e-19,7.35789347189161e-18
2831,283.1,5.5384492180415235e-15,7.370498398357722e-14,5.538449218041523e-17,7.370498398357722e-16,5.5384492180415235e-19,7.370498398357723e-18
2832,283.2,5.5456922316097756e-15,7.383150279169826e-14,5.5456922316097755e-17,7.383150279169827e-16,5.5456922316097755e-19,7.383150279169828e-18
2833,283.3,5.5529694906418165e-15,7.395849347696005e-14,5.552969490641772e-17,7.395849347696005e-16,5.552969490641772e-19,7.395849347696006e-18
2834,283.40000000000003,5.5602811568520185e-15,7.408595838755665e-14,5.560281156852018e-17,7.408595838755665e-16,5.560281156852019e-19,7.408595838755664e-18
2835,283.5,5.5676273930392805e-15,7.421389988630031e-14,5.56762739303928e-17,7.421389988630033e-16,5.56762739303928e-19,7.421389988630032e-18
2836,283.6,5.575008363094809e-15,7.434232035072948e-14,5.575008363094809e-17,7.434232035072949e-16,5.575008363094808e-19,7.434232035072948e-18
2837,283.7,5.58242423201064e-15,7.447122217321464e-14,5.58242423201064e-17,7.447122217321464e-16,5.58242423201064e-19,7.447122217321464e-18
2838,283.8,5.589875165888014e-15,7.460060776106803e-14,5.589875165888061e-17,7.460060776106803e-16,5.58987516588806e-19,7.460060776106803e-18
2839,283.90000000000003,5.5973613319455326e-15,7.473047953665223e-14,5.597361331945534e-17,7.473047953665225e-16,5.597361331945533e-19,7.473047953665224e-18
2840,284.0,5.604882898527812e-15,7.486083993749082e-14,5.604882898527812e-17,7.486083993749083e-16,5.604882898527813e-19,7.486083993749082e-18
2841,284.1,5.6124400351140134e-15,7.499169141637891e-14,5.612440035114014e-17,7.499169141637892e-16,5.6124400351140135e-19,7.499169141637892e-18
2842,284.2,5.6200329123266855e-15,7.51230364414961e-14,5.620032912326686e-17,7.512303644149612e-16,5.620032912326686e-19,7.51230364414961e-18
2843,284.3,5.627661701940031e-15,7.525487749651867e-14,5.627661701940032e-17,7.525487749651867e-16,5.627661701940031e-19,7.525487749651866e-18
2844,284.40000000000003,5.635326576889073e-15,7.538721708073376e-14,5.635326576889073e-17,7.538721708073378e-16,5.6353265768890725e-19,7.538721708073377e-18
2845,284.5,5.643027711278442e-15,7.552005770915417e-14,5.643027711278442e-17,7.552005770915418e-16,5.643027711278442e-19,7.552005770915417e-18
2846,284.6,5.6507652803911916e-15,7.565340191263483e-14,5.650765280391191e-17,7.565340191263484e-16,5.650765280391191e-19,7.565340191263483e-18
2847,284.7,5.658539460698047e-15,7.578725223798843e-14,5.658539460698048e-17,7.578725223798845e-16,5.658539460698048e-19,7.578725223798843e-18
2848,284.8,5.66635042986634e-15,7.592161124810432e-14,5.666350429866341e-17,7.592161124810431e-16,5.666350429866341e-19,7.592161124810432e-18
2849,284.90000000000003,5.674198366769319e-15,7.605648152206652e-14,5.674198366769319e-17,7.605648152206653e-16,5.674198366769319e-19,7.605648152206652e-18
2850,285.0,5.6820834514953635e-15,7.61918656552739e-14,5.682083451495364e-17,7.619186565527391e-16,5.682083451495364e-19,7.61918656552739e-18
2851,285.1,5.6900058653572896e-15,7.632776625956073e-14,5.690005865357288e-17,7.632776625956076e-16,5.690005865357289e-19,7.632776625956074e-18
2852,285.2,5.697965790902036e-15,7.646418596331854e-14,5.697965790902036e-17,7.646418596331855e-16,5.697965790902036e-19,7.646418596331853e-18
2853,285.3,5.705963411919758e-15,7.660112741161905e-14,5.705963411919758e-17,7.660112741161906e-16,5.705963411919758e-19,7.660112741161905e-18
2854,285.40000000000003,5.713998913454056e-15,7.673859326633748e-14,5.713998913454056e-17,7.67385932663375e-16,5.713998913454056e-19,7.673859326633748e-18
2855,285.5,5.722072481811042e-15,7.687658620627789e-14,5.722072481811042e-17,7.687658620627791e-16,5.722072481811042e-19,7.687658620627789e-18
2856,285.6,5.7301843045697375e-15,7.701510892729956e-14,5.730184304569738e-17,7.701510892729957e-16,5.730184304569738e-19,7.701510892729957e-18
2857,285.7,5.738334570591305e-15,7.715416414244245e-14,5.738334570591305e-17,7.7154164142442465e-16,5.738334570591306e-19,7.715416414244245e-18
2858,285.8,5.7465234700296205e-15,7.729375458205681e-14,5.746523470029574e-17,7.729375458205684e-16,5.746523470029574e-19,7.729375458205683e-18
2859,285.90000000000003,5.754751194341047e-15,7.743388299393181e-14,5.754751194341048e-17,7.743388299393182e-16,5.754751194341047e-19,7.743388299393182e-18
2860,286.0,5.763017936294528e-15,7.757455214342498e-14,5.763017936294527e-17,7.7574552143425e-16,5.763017936294527e-19,7.757455214342499e-18
2861,286.1,5.771323889982044e-15,7.77157648135949e-14,5.771323889982091e-17,7.771576481359491e-16,5.771323889982091e-19,7.771576481359492e-18
2862,286.2,5.779669250828849e-15,7.785752380533228e-14,5.779669250828849e-17,7.785752380533229e-16,5.779669250828848e-19,7.785752380533228e-18
2863,286.3,5.7880542156037214e-15,7.799983193749487e-14,5.788054215603721e-17,7.799983193749489e-16,5.788054215603722e-19,7.799983193749488e-18
2864,286.40000000000003,5.796478982429945e-15,7.814269204704075e-14,5.796478982429992e-17,7.814269204704076e-16,5.796478982429993e-19,7.814269204704075e-18
2865,286.5,5.8049437507954165e-15,7.828610698916484e-14,5.804943750795416e-17,7.828610698916484e-16,5.804943750795416e-19,7.828610698916484e-18
2866,286.6,5.813448721563809e-15,7.843007963743661e-14,5.813448721563809e-17,7.843007963743664e-16,5.813448721563809e-19,7.843007963743661e-18
2867,286.7,5.821994096985057e-15,7.857461288393651e-14,5.821994096985058e-17,7.857461288393651e-16,5.821994096985058e-19,7.857461288393652e-18
2868,286.8,5.830580080706566e-15,7.871970963939697e-14,5.830580080706519e-17,7.871970963939699e-16,5.830580080706519e-19,7.871970963939698e-18
2869,286.90000000000003,5.839206877783934e-15,7.886537283334159e-14,5.839206877783933e-17,7.88653728333416e-16,5.839206877783934e-19,7.88653728333416e-18
2870,287.0,5.8478746946923474e-15,7.901160541422752e-14,5.847874694692348e-17,7.901160541422754e-16,5.847874694692347e-19,7.901160541422753e-18
2871,287.1,5.8565837393377484e-15,7.915841034958872e-14,5.856583739337749e-17,7.915841034958873e-16,5.856583739337748e-19,7.915841034958872e-18
2872,287.2,5.865334221067944e-15,7.930579062617885e-14,5.865334221067945e-17,7.930579062617886e-16,5.865334221067944e-19,7.930579062617885e-18
2873,287.3,5.87412635068435e-15,7.945374925011807e-14,5.87412635068435e-17,7.945374925011809e-16,5.87412635068435e-19,7.945374925011808e-18
2874,287.40000000000003,5.882960340453351e-15,7.960228924703839e-14,5.882960340453351e-17,7.96022892470384e-16,5.882960340453352e-19,7.96022892470384e-18
2875,287.5,5.891836404117914e-15,7.975141366223209e-14,5.891836404117914e-17,7.975141366223209e-16,5.891836404117914e-19,7.975141366223209e-18
2876,287.6,5.9007547569095374e-15,7.990112556080112e-14,5.900754756909536e-17,7.990112556080113e-16,5.900754756909536e-19,7.990112556080112e-18
2877,287.7,5.909715615559921e-15,8.005142802780671e-14,5.909715615559969e-17,8.005142802780672e-16,5.909715615559969e-19,8.00514280278067e-18
2878,287.8,5.918719198313035e-15,8.0202324168422e-14,5.918719198313083e-17,8.020232416842201e-16,5.918719198313084e-19,8.0202324168422e-18
2879,287.90000000000003,5.927765724937244e-15,8.035381710808388e-14,5.927765724937245e-17,8.035381710808389e-16,5.927765724937244e-19,8.035381710808388e-18
2880,288.0,5.936855416737241e-15,8.050590999264808e-14,5.936855416737242e-17,8.050590999264809e-16,5.936855416737241e-19,8.050590999264809e-18
2881,288.1,5.9459884965667335e-15,8.065860598854503e-14,5.945988496566734e-17,8.065860598854504e-16,5.945988496566734e-19,8.065860598854503e-18
2882,288.2,5.9551651888406925e-15,8.081190828293555e-14,5.955165188840692e-17,8.081190828293557e-16,5.955165188840692e-19,8.081190828293555e-18
2883,288.3,5.9643857195478224e-15,8.096582008387065e-14,5.964385719547822e-17,8.096582008387065e-16,5.964385719547822e-19,8.096582008387064e-18
2884,288.40000000000003,5.973650316263372e-15,8.112034462045001e-14,5.973650316263372e-17,8.112034462045003e-16,5.973650316263371e-19,8.112034462045001e-18
2885,288.5,5.982959208161727e-15,8.127548514298385e-14,5.982959208161727e-17,8.1275485142983865e-16,5.982959208161727e-19,8.127548514298385e-18
2886,288.6,5.992312626029409e-15,8.143124492315482e-14,5.992312626029409e-17,8.143124492315484e-16,5.99231262602941e-19,8.143124492315482e-18
2887,288.7,6.001710802278239e-15,8.158762725418205e-14,6.001710802278239e-17,8.158762725418206e-16,6.001710802278239e-19,8.158762725418205e-18
2888,288.8,6.0111539709583145e-15,8.174463545098633e-14,6.011153970958315e-17,8.174463545098634e-16,6.011153970958314e-19,8.174463545098633e-18
2889,288.90000000000003,6.020642367771025e-15,8.190227285035697e-14,6.020642367771025e-17,8.1902272850357e-16,6.020642367771024e-19,8.190227285035697e-18
2890,289.0,6.030176230083003e-15,8.206054281111938e-14,6.030176230083003e-17,8.206054281111939e-16,6.030176230083003e-19,8.206054281111937e-18
2891,289.1,6.039755796939223e-15,8.221944871430551e-14,6.039755796939223e-17,8.221944871430553e-16,6.039755796939223e-19,8.221944871430552e-18
2892,289.2,6.049381309076814e-15,8.237899396332414e-14,6.049381309076813e-17,8.237899396332415e-16,6.049381309076813e-19,8.237899396332415e-18
2893,289.3,6.059053008938491e-15,8.253918198413357e-14,6.059053008938542e-17,8.253918198413359e-16,6.059053008938541e-19,8.253918198413357e-18
2894,289.40000000000003,6.068771140687216e-15,8.270001622541582e-14,6.068771140687216e-17,8.270001622541584e-16,6.068771140687217e-19,8.270001622541582e-18
2895,289.5,6.078535950219333e-15,8.286150015875219e-14,6.078535950219333e-17,8.286150015875221e-16,6.078535950219333e-19,8.28615001587522e-18
2896,289.6,6.088347685179327e-15,8.302363727880017e-14,6.088347685179327e-17,8.302363727880018e-16,6.088347685179327e-19,8.302363727880017e-18
2897,289.7,6.098206594973773e-15,8.318643110347198e-14,6.098206594973773e-17,8.318643110347199e-16,6.098206594973772e-19,8.318643110347198e-18
2898,289.8,6.108112930786194e-15,8.334988517411486e-14,6.108112930786194e-17,8.334988517411487e-16,6.108112930786194e-19,8.334988517411486e-18
2899,289.90000000000003,6.1180669455911315e-15,8.351400305569277e-14,6.118066945591131e-17,8.351400305569278e-16,6.1180669455911305e-19,8.351400305569278e-18
2900,290.0,6.12806889416911e-15,8.367878833696976e-14,6.12806889416916e-17,8.367878833696976e-16,6.12806889416916e-19,8.367878833696975e-18
2901,290.1,6.138119033121625e-15,8.384424463069454e-14,6.138119033121625e-17,8.384424463069454e-16,6.138119033121626e-19,8.384424463069453e-18
2902,290.2,6.148217620885684e-15,8.401037557378766e-14,6.148217620885683e-17,8.401037557378768e-16,6.148217620885683e-19,8.401037557378767e-18
2903,290.3,6.158364917749457e-15,8.417718482752914e-14,6.158364917749456e-17,8.417718482752915e-16,6.158364917749456e-19,8.417718482752914e-18
2904,290.40000000000003,6.168561185867255e-15,8.434467607774838e-14,6.168561185867255e-17,8.434467607774839e-16,6.168561185867254e-19,8.434467607774838e-18
2905,290.5,6.1788066892749024e-15,8.451285303501561e-14,6.178806689274851e-17,8.451285303501563e-16,6.178806689274852e-19,8.451285303501561e-18
2906,290.6,6.189101693905498e-15,8.468171943483521e-14,6.189101693905498e-17,8.468171943483522e-16,6.189101693905498e-19,8.468171943483522e-18
2907,290.7,6.199446467605025e-15,8.485127903784026e-14,6.199446467605025e-17,8.485127903784028e-16,6.199446467605025e-19,8.485127903784027e-18
2908,290.8,6.209841280148296e-15,8.502153562998967e-14,6.209841280148297e-17,8.502153562998968e-16,6.209841280148296e-19,8.502153562998968e-18
2909,290.90000000000003,6.220286403254656e-15,8.519249302276555e-14,6.220286403254707e-17,8.519249302276556e-16,6.2202864032547085e-19,8.519249302276554e-18
2910,291.0,6.230782110604883e-15,8.53641550533739e-14,6.230782110604883e-17,8.536415505337392e-16,6.230782110604883e-19,8.536415505337391e-18
2911,291.1,6.241328677856516e-15,8.553652558494631e-14,6.241328677856517e-17,8.553652558494633e-16,6.2413286778565175e-19,8.553652558494631e-18
2912,291.2,6.2519263826612756e-15,8.570960850674342e-14,6.251926382661275e-17,8.570960850674343e-16,6.251926382661275e-19,8.570960850674343e-18
2913,291.3,6.262575504681041e-15,8.588340773435998e-14,6.262575504681041e-17,8.588340773436e-16,6.262575504681041e-19,8.588340773435998e-18
2914,291.40000000000003,6.273276325605072e-15,8.605792720993274e-14,6.273276325605072e-17,8.605792720993276e-16,6.273276325605072e-19,8.605792720993276e-18
2915,291.5,6.2840291291667616e-15,8.623317090234837e-14,6.284029129166762e-17,8.623317090234838e-16,6.284029129166762e-19,8.623317090234838e-18
2916,291.6,6.294834201160807e-15,8.640914280745576e-14,6.294834201160806e-17,8.640914280745578e-16,6.294834201160806e-19,8.640914280745576e-18
2917,291.7,6.30569182946064e-15,8.658584694827695e-14,6.30569182946064e-17,8.658584694827697e-16,6.30569182946064e-19,8.658584694827696e-18
2918,291.8,6.316602304035509e-15,8.676328737522329e-14,6.316602304035561e-17,8.67632873752233e-16,6.316602304035561e-19,8.676328737522328e-18
2919,291.90000000000003,6.327565916968703e-15,8.694146816631076e-14,6.327565916968703e-17,8.694146816631078e-16,6.327565916968703e-19,8.694146816631077e-18
2920,292.0,6.338582962474849e-15,8.712039342737934e-14,6.33858296247485e-17,8.712039342737935e-16,6.33858296247485e-19,8.712039342737934e-18
2921,292.1,6.349653736917958e-15,8.730006729231243e-14,6.349653736917958e-17,8.730006729231245e-16,6.349653736917958e-19,8.730006729231244e-18
2922,292.2,6.3607785388300896e-15,8.748049392325978e-14,6.360778538830038e-17,8.74804939232598e-16,6.360778538830038e-19,8.748049392325979e-18
2923,292.3,6.3719576689288065e-15,8.766167751086148e-14,6.371957668928807e-17,8.766167751086149e-16,6.371957668928806e-19,8.766167751086148e-18
2924,292.40000000000003,6.383191430136498e-15,8.784362227447429e-14,6.383191430136498e-17,8.78436222744743e-16,6.383191430136499e-19,8.78436222744743e-18
2925,292.5,6.39448012759848e-15,8.80263324623994e-14,6.39448012759848e-17,8.802633246239941e-16,6.39448012759848e-19,8.802633246239941e-18
2926,292.6,6.405824068702319e-15,8.820981235211403e-14,6.405824068702319e-17,8.820981235211404e-16,6.405824068702318e-19,8.820981235211403e-18
2927,292.7,6.4172235630965906e-15,8.839406625050223e-14,6.417223563096643e-17,8.839406625050224e-16,6.417223563096643e-19,8.839406625050223e-18
2928,292.8,6.428678922710256e-15,8.857909849409037e-14,6.428678922710256e-17,8.857909849409038e-16,6.428678922710256e-19,8.857909849409036e-18
2929,292.90000000000003,6.440190461771777e-15,8.876491344928303e-14,6.440190461771777e-17,8.876491344928304e-16,6.440190461771776e-19,8.876491344928303e-18
2930,293.0,6.451758496829433e-15,8.895151551260193e-14,6.451758496829381e-17,8.895151551260195e-16,6.451758496829382e-19,8.895151551260194e-18
2931,293.1,6.4633833467703466e-15,8.913890911092696e-14,6.463383346770346e-17,8.913890911092696e-16,6.463383346770346e-19,8.913890911092696e-18
2932,293.2,6.475065332841004e-15,8.932709870173764e-14,6.475065332841004e-17,8.932709870173765e-16,6.475065332841003e-19,8.932709870173763e-18
2933,293.3,6.486804778667352e-15,8.951608877336056e-14,6.486804778667352e-17,8.951608877336057e-16,6.486804778667353e-19,8.951608877336056e-18
2934,293.40000000000003,6.498602010274965e-15,8.97058838452146e-14,6.498602010274966e-17,8.97058838452146e-16,6.498602010274966e-19,8.97058838452146e-18
2935,293.5,6.51045735611005e-15,8.989648846806113e-14,6.51045735611005e-17,8.989648846806113e-16,6.51045735611005e-19,8.989648846806113e-18
2936,293.6,6.522371147059851e-15,9.00879072242561e-14,6.52237114705985e-17,9.008790722425613e-16,6.52237114705985e-19,9.008790722425611e-18
2937,293.7,6.534343716473891e-15,9.028014472800331e-14,6.53434371647389e-17,9.028014472800334e-16,6.534343716473891e-19,9.028014472800332e-18
2938,293.8,6.546375400185311e-15,9.047320562561123e-14,6.546375400185311e-17,9.047320562561125e-16,6.546375400185311e-19,9.047320562561124e-18
2939,293.90000000000003,6.558466536531984e-15,9.066709459575128e-14,6.558466536531983e-17,9.066709459575129e-16,6.558466536531984e-19,9.066709459575127e-18
2940,294.0,6.570617466378204e-15,9.086181634971826e-14,6.570617466378204e-17,9.086181634971828e-16,6.570617466378205e-19,9.086181634971828e-18
2941,294.1,6.582828533136971e-15,9.105737563169498e-14,6.582828533136972e-17,9.105737563169499e-16,6.582828533136971e-19,9.105737563169498e-18
2942,294.2,6.595100082791505e-15,9.125377721901588e-14,6.595100082791505e-17,9.125377721901591e-16,6.595100082791505e-19,9.125377721901589e-18
2943,294.3,6.607432463917904e-15,9.145102592243711e-14,6.607432463917904e-17,9.145102592243713e-16,6.607432463917903e-19,9.145102592243712e-18
2944,294.40000000000003,6.6198260277074085e-15,9.164912658640476e-14,6.61982602770741e-17,9.164912658640478e-16,6.619826027707409e-19,9.164912658640476e-18
2945,294.5,6.632281127989489e-15,9.184808408932961e-14,6.632281127989489e-17,9.184808408932964e-16,6.63228112798949e-19,9.184808408932962e-18
2946,294.6,6.644798121254394e-15,9.204790334386128e-14,6.644798121254394e-17,9.204790334386128e-16,6.644798121254395e-19,9.204790334386128e-18
2947,294.7,6.6573773666766755e-15,9.224858929716623e-14,6.657377366676621e-17,9.224858929716626e-16,6.657377366676621e-19,9.224858929716623e-18
2948,294.8,6.670019226138566e-15,9.245014693120856e-14,6.670019226138566e-17,9.245014693120855e-16,6.670019226138566e-19,9.245014693120856e-18
2949,294.90000000000003,6.682724064253306e-15,9.265258126303207e-14,6.682724064253306e-17,9.26525812630321e-16,6.682724064253306e-19,9.265258126303208e-18
2950,295.0,6.695492248389632e-15,9.285589734504596e-14,6.695492248389687e-17,9.285589734504597e-16,6.695492248389686e-19,9.285589734504596e-18
2951,295.1,6.708324148695514e-15,9.306010026531336e-14,6.708324148695514e-17,9.306010026531337e-16,6.708324148695514e-19,9.306010026531336e-18
2952,295.2,6.721220138122513e-15,9.326519514784069e-14,6.721220138122514e-17,9.326519514784071e-16,6.721220138122514e-19,9.326519514784071e-18
2953,295.3,6.734180592450648e-15,9.347118715287227e-14,6.734180592450647e-17,9.34711871528723e-16,6.734180592450648e-19,9.347118715287228e-18
2954,295.40000000000003,6.747205890313064e-15,9.367808147718494e-14,6.747205890313064e-17,9.367808147718497e-16,6.747205890313064e-19,9.367808147718495e-18
2955,295.5,6.760296413221282e-15,9.388588335438731e-14,6.760296413221281e-17,9.388588335438733e-16,6.760296413221282e-19,9.388588335438732e-18
2956,295.6,6.773452545590687e-15,9.40945980552213e-14,6.773452545590687e-17,9.40945980552213e-16,6.773452545590687e-19,9.409459805522129e-18
2957,295.7,6.7866746747657756e-15,9.430423088786519e-14,6.786674674765776e-17,9.430423088786522e-16,6.786674674765775e-19,9.43042308878652e-18
2958,295.8,6.799963191046421e-15,9.451478719824139e-14,6.799963191046422e-17,9.451478719824141e-16,6.799963191046421e-19,9.45147871982414e-18
2959,295.90000000000003,6.813318487714019e-15,9.47262723703255e-14,6.813318487714019e-17,9.47262723703255e-16,6.813318487714019e-19,9.47262723703255e-18
2960,296.0,6.826740961057546e-15,9.493869182645803e-14,6.826740961057601e-17,9.493869182645805e-16,6.826740961057601e-19,9.493869182645802e-18
2961,296.1,6.840231010400887e-15,9.515205102766155e-14,6.840231010400886e-17,9.515205102766157e-16,6.840231010400886e-19,9.515205102766156e-18
2962,296.2,6.85378903812909e-15,9.536635547395666e-14,6.85378903812909e-17,9.536635547395668e-16,6.85378903812909e-19,9.536635547395667e-18
2963,296.3,6.867415449716004e-15,9.558161070468462e-14,6.867415449716004e-17,9.558161070468465e-16,6.867415449716004e-19,9.558161070468463e-18
2964,296.40000000000003,6.881110653751958e-15,9.579782229883008e-14,6.881110653751957e-17,9.579782229883011e-16,6.881110653751958e-19,9.57978222988301e-18
2965,296.5,6.894875061970995e-15,9.601499587534856e-14,6.894875061970995e-17,9.601499587534858e-16,6.894875061970995e-19,9.601499587534857e-18
2966,296.6,6.908709089279495e-15,9.623313709349677e-14,6.908709089279495e-17,9.623313709349678e-16,6.908709089279496e-19,9.623313709349678e-18
2967,296.7,6.9226131537842456e-15,9.645225165316426e-14,6.922613153784245e-17,9.645225165316428e-16,6.922613153784246e-19,9.645225165316426e-18
2968,296.8,6.936587676821234e-15,9.667234529521093e-14,6.936587676821234e-17,9.667234529521094e-16,6.936587676821234e-19,9.667234529521095e-18
2969,296.90000000000003,6.9506330829846246e-15,9.689342380180464e-14,6.950633082984568e-17,9.689342380180465e-16,6.950633082984569e-19,9.689342380180464e-18
2970,297.0,6.964749800155566e-15,9.711549299676396e-14,6.964749800155566e-17,9.711549299676399e-16,6.964749800155566e-19,9.711549299676396e-18
2971,297.1,6.9789382595325385e-15,9.733855874590396e-14,6.978938259532538e-17,9.733855874590396e-16,6.978938259532537e-19,9.733855874590396e-18
2972,297.2,6.9931988956604094e-15,9.756262695738326e-14,6.993198895660408e-17,9.756262695738328e-16,6.993198895660409e-19,9.756262695738328e-18
2973,297.3,7.0075321464611575e-15,9.778770358205742e-14,7.007532146461157e-17,9.778770358205745e-16,7.007532146461157e-19,9.778770358205743e-18
2974,297.40000000000003,7.021938453264039e-15,9.801379461383229e-14,7.021938453264039e-17,9.801379461383229e-16,7.021938453264039e-19,9.801379461383229e-18
2975,297.5,7.0364182608364114e-15,9.824090609002254e-14,7.036418260836412e-17,9.824090609002255e-16,7.0364182608364125e-19,9.824090609002254e-18
2976,297.6,7.0509720174147986e-15,9.846904409171416e-14,7.0509720174148e-17,9.846904409171417e-16,7.050972017414799e-19,9.846904409171416e-18
2977,297.7,7.065600174736685e-15,9.869821474412685e-14,7.065600174736684e-17,9.869821474412686e-16,7.065600174736684e-19,9.869821474412684e-18
2978,297.8,7.080303188071525e-15,9.892842421698519e-14,7.080303188071524e-17,9.89284242169852e-16,7.080303188071525e-19,9.892842421698519e-18
2979,297.90000000000003,7.095081516253523e-15,9.915967872488705e-14,7.095081516253465e-17,9.915967872488706e-16,7.095081516253464e-19,9.915967872488706e-18
2980,298.0,7.109935621713574e-15,9.939198452768024e-14,7.109935621713574e-17,9.939198452768026e-16,7.109935621713575e-19,9.939198452768024e-18
